Campaign_ID,Channel,Date,Impressions,Clicks,CTR (%),Conversions,Conversion Rate (%),Cost ($),CAC ($),Revenue ($),ROI (%)
C26122,Email,2024-02-13,31239,8957,28.672492717436537,2295,25.62241822038629,1921.27,0.84,48800.56,2440.02
C51642,Email,2024-02-07,42351,20598,48.63639583480909,10132,49.18924167394893,753.19,0.07,503357.62,66730.1
C07866,Email,2024-02-17,46231,44471,96.19303065042936,16900,38.00229362955634,1057.56,0.06,511676.04,48282.7
C17548,Email,2024-01-07,38008,25448,66.95432540517785,14074,55.30493555485696,1854.95,0.13,513458.05,27580.43
C91095,Email,2024-03-11,34349,28182,82.04605665375993,21034,74.63629266907955,1566.83,0.07,975689.29,62171.55
C66155,Email,2024-02-15,16412,9292,56.61710943212284,8577,92.30520878174774,1144.43,0.13,189863.71,16490.24
C28504,Email,2024-03-19,17219,12507,72.6348800743365,930,7.435835931878149,312.3,0.34,20222.99,6375.5
C59381,Google Ads,2024-01-31,38822,15930,41.03343465045592,2794,17.53923414940364,646.34,0.23,79025.72,12126.65
C09292,Google Ads,2024-03-31,15085,12969,85.97282068279748,1294,9.977638985272574,1385.96,1.07,49438.52,3467.1
C98250,Facebook,2024-01-25,8030,4699,58.51805728518057,3258,69.33390082996382,629.19,0.19,92405.21,14586.38
C51393,Email,2024-02-15,24729,23151,93.61882809656679,19700,85.09351647876981,1999.99,0.1,650409.42,32420.63
C24205,Google Ads,2024-02-20,33022,28941,87.64157228514324,16412,56.708475864690236,240.92,0.01,285888.92,118565.5
C41722,Facebook,2024-02-24,34237,5360,15.655577299412915,4332,80.82089552238806,1720.26,0.4,74039.59,4203.98
C61384,Google Ads,2024-03-21,26647,24511,91.98408826509551,4158,16.963812165966303,1052.96,0.25,183444.15,17321.76
C36280,Google Ads,2024-02-26,40749,11253,27.61540160494736,9208,81.82706833733226,840.51,0.09,125257.19,14802.52
C08490,Facebook,2024-01-08,46740,31843,68.12794180573385,31380,98.5459912696668,1543.73,0.05,1301540.02,84211.38
C15104,Facebook,2024-03-06,40677,28310,69.59706959706959,24189,85.44330625220769,245.54,0.01,829338.85,337661.2
C68853,Facebook,2024-01-30,35936,16857,46.90839269813001,1035,6.139882541377469,1748.44,1.69,13416.17,667.32
C01009,Google Ads,2024-02-07,20295,16455,81.07908351810791,321,1.9507748404740202,846.56,2.64,4524.99,434.51
C00729,Email,2024-02-12,20743,17103,82.45191148821289,5898,34.48517803894054,1073.9,0.18,172075.38,15923.41
C66694,Email,2024-02-20,23347,19018,81.45800316957211,10759,56.572720580502676,1566.55,0.15,475948.86,30281.98
C96784,Google Ads,2024-03-05,38223,652,1.705779242864244,647,99.23312883435584,1934.8,2.99,20713.18,970.56
C30213,Google Ads,2024-01-12,32453,31012,95.55973253628324,7783,25.096736747065652,388.04,0.05,205580.11,52879.1
C62869,Google Ads,2024-01-08,17551,12711,72.4232237479346,3404,26.779954370230506,412.05,0.12,162980.22,39453.51
C19278,Google Ads,2024-03-25,13317,6861,51.52061275061951,4407,64.23261915172715,1856.13,0.42,119603.11,6343.68
C98673,Email,2024-01-17,36616,21390,58.417085427135675,13089,61.19214586255259,1614.25,0.12,352374.84,21729.01
C85202,Email,2024-01-22,40649,27704,68.15419813525548,2391,8.630522668206757,1539.27,0.64,97056.33,6205.35
C64077,Facebook,2024-02-07,23516,10684,45.43289675114816,2607,24.40097341819543,1758.44,0.67,27806.13,1481.3
C80497,Google Ads,2024-02-01,20795,15541,74.73431113248377,7504,48.285181133775176,561.18,0.07,283129.22,50352.48
C27304,Google Ads,2024-03-30,32746,6702,20.46662187748122,1434,21.396598030438675,803.25,0.56,34292.01,4169.16
C91236,Email,2024-01-17,19855,7578,38.16670863762276,6336,83.6104513064133,1690.34,0.27,84714.2,4911.67
C36656,Facebook,2024-02-12,43939,39192,89.19638589863219,19770,50.44396815676669,1522.83,0.08,675912.57,44285.29
C19128,Google Ads,2024-03-04,7993,2248,28.12460903290379,1145,50.93416370106761,1406.05,1.23,45181.62,3113.37
C78200,Google Ads,2024-02-29,18070,7560,41.83729939125623,3179,42.05026455026455,893.26,0.28,45988.34,5048.37
C72429,Email,2024-03-04,10182,1503,14.761343547436653,629,41.84963406520293,1578.85,2.51,23498.05,1388.3
C66325,Google Ads,2024-02-21,43188,14694,34.023339816615724,12903,87.81135157207022,1903.53,0.15,368881.56,19278.82
C49486,Facebook,2024-01-26,12091,5126,42.39516996112811,2154,42.02106905969567,1203.84,0.56,62814.55,5117.85
C74449,Facebook,2024-03-02,37193,6988,18.788481703546367,6080,87.00629650829994,1484.52,0.24,186508.26,12463.54
C13496,Google Ads,2024-02-14,48422,36086,74.5239767048036,19463,53.93504406140885,1754.47,0.09,343157.7,19459.05
C90102,Google Ads,2024-03-14,39290,21863,55.64520234156274,20001,91.48332799707268,1578.72,0.08,727427.32,45977.03
C43293,Google Ads,2024-01-31,20640,3896,18.875968992248062,524,13.449691991786446,1227.62,2.34,14888.65,1112.81
C79280,Email,2024-01-31,23861,6177,25.887431373370774,5693,92.16448113971182,1318.56,0.23,107946.01,8086.66
C60155,Facebook,2024-02-11,5470,3134,57.29433272394881,10,0.3190810465858328,1123.17,112.32,367.77,-67.26
C84396,Email,2024-03-17,24025,9328,38.82622268470343,6778,72.66295025728988,800.34,0.12,323535.22,40324.72
C56383,Google Ads,2024-03-05,12912,9559,74.0319083023544,6109,63.90835861491788,1664.3,0.27,303269.47,18122.04
C23209,Facebook,2024-03-31,36553,35951,98.35307635488195,26686,74.22881143779033,307.11,0.01,920454.33,299614.87
C26178,Facebook,2024-01-21,37010,27698,74.83923263982707,4561,16.46689291645606,1270.03,0.28,227511.54,17813.87
C12922,Email,2024-03-27,37562,35083,93.40024492838506,21359,60.88133854003364,702.95,0.03,1047755.96,148951.28
C67339,Email,2024-03-24,7325,5292,72.24573378839591,3392,64.09674981103552,1833.81,0.54,44346.23,2318.26
C49539,Google Ads,2024-01-28,15761,6295,39.9403591142694,856,13.598093725178714,1699.42,1.99,30245.95,1679.78
C65112,Email,2024-02-21,35538,13288,37.39096178738252,9291,69.92022877784467,1014.02,0.11,388992.01,38261.37
C46603,Email,2024-03-08,36335,34115,93.89018852346223,8161,23.92202843324051,238.47,0.03,319923.62,134056.76
C85481,Facebook,2024-02-27,44368,27026,60.91327082582041,16436,60.8155109894176,426.9,0.03,394041.79,92203.07
C62353,Facebook,2024-02-22,24833,4752,19.135827326541296,1221,25.694444444444443,1620.11,1.33,31218.88,1826.96
C91756,Email,2024-01-09,43479,22464,51.666321672531566,6533,29.082086894586894,1631.22,0.25,165029.87,10016.96
C16450,Facebook,2024-01-22,25150,7274,28.922465208747518,2882,39.620566400879845,1056.88,0.37,88266.96,8251.65
C39101,Email,2024-03-24,13631,10166,74.58000146724379,2208,21.71945701357466,562.64,0.25,36759.25,6433.35
C48847,Google Ads,2024-03-28,49748,29517,59.333038514111124,9911,33.5772605617102,1888.97,0.19,311726.98,16402.48
C29009,Google Ads,2024-03-07,21476,11007,51.252560998323716,9768,88.74352684655219,1811.33,0.19,452468.03,24879.88
C94291,Google Ads,2024-01-10,46081,42593,92.43071981944836,11559,27.138262155753296,1817.67,0.16,155441.04,8451.66
C23624,Email,2024-01-05,9858,6790,68.87806857374721,6675,98.30633284241532,1576.18,0.24,313248.58,19773.91
C89155,Facebook,2024-03-08,16517,11836,71.65950233093177,3929,33.19533626225076,1619.08,0.41,43080.26,2560.79
C45016,Email,2024-03-25,43132,38546,89.36752295279607,28602,74.20225185492659,1749.38,0.06,429561.87,24455.09
C31365,Google Ads,2024-03-12,41631,19443,46.70317792029978,14916,76.71655608702362,1784.09,0.12,511315.71,28559.75
C35950,Google Ads,2024-03-16,28019,11704,41.77165494842785,1406,12.012987012987013,1857.66,1.32,65243.21,3412.12
C72605,Google Ads,2024-02-02,32039,13411,41.85836012359936,12593,93.90052941615093,1147.55,0.09,552841.53,48075.81
C66810,Email,2024-03-08,5701,2734,47.95649885984915,1756,64.22823701536211,1202.4,0.68,20686.0,1620.39
C07890,Facebook,2024-03-17,16931,3692,21.80615439135314,3265,88.4344528710726,1406.28,0.43,91460.65,6403.73
C91515,Facebook,2024-03-12,22968,16507,71.86955764541972,3480,21.081965226873447,689.11,0.2,158070.3,22838.33
C85603,Email,2024-01-04,40940,6761,16.514411333659012,1241,18.355272888625944,1797.37,1.45,48063.09,2574.08
C21307,Email,2024-01-22,9007,3966,44.03241922948817,2787,70.27231467473524,295.44,0.11,35000.36,11746.86
C72018,Email,2024-03-27,47299,22452,47.46823400071883,20664,92.03634420096205,1667.56,0.08,620141.14,37088.54
C94064,Google Ads,2024-01-29,25444,3358,13.197610438610283,2285,68.04645622394283,456.96,0.2,65932.21,14328.44
C06125,Facebook,2024-03-30,25152,13949,55.45881043256997,1884,13.5063445408273,1573.98,0.84,20167.01,1181.27
C88504,Email,2024-03-09,27761,20979,75.57004430676129,10733,51.16068449401783,275.67,0.03,283159.2,102616.73
C66674,Email,2024-01-11,33053,19878,60.139775512056396,4215,21.20434651373378,529.94,0.13,84690.61,15881.17
C47512,Email,2024-02-15,41291,28534,69.10464750187693,4770,16.716899137870612,1254.79,0.26,226635.04,17961.59
C27633,Email,2024-02-01,38432,33373,86.83649042464613,13903,41.65942528391214,1630.14,0.12,582377.33,35625.6
C54026,Email,2024-01-09,32169,16263,50.55488202928286,15406,94.73036955051344,1309.53,0.09,261926.01,19901.53
C60580,Google Ads,2024-03-24,32612,27933,85.65252054458482,16176,57.90999892600151,1365.83,0.08,760913.42,55610.7
C56557,Google Ads,2024-01-05,49335,37067,75.13327252457688,33301,89.84001942428576,1839.22,0.06,977920.56,53070.4
C10610,Facebook,2024-01-23,23452,11759,50.14071294559099,6421,54.60498341695722,1165.65,0.18,287446.0,24559.72
C60812,Facebook,2024-01-27,13197,12393,93.90770629688565,7407,59.76761074800291,505.1,0.07,114531.25,22574.97
C27220,Facebook,2024-03-10,47627,17626,37.00841959392782,10533,59.75831158515829,1682.55,0.16,518382.46,30709.33
C57025,Google Ads,2024-03-10,10281,8231,80.06030541776092,2342,28.45340784837808,1747.88,0.75,101140.27,5686.45
C85946,Email,2024-03-21,12809,3682,28.745413381216334,713,19.364475828354156,1669.81,2.34,8252.55,394.22
C16303,Facebook,2024-02-27,42987,4448,10.347314304324563,2743,61.668165467625904,572.61,0.21,41245.59,7103.09
C02147,Facebook,2024-02-10,26571,15608,58.74073237740394,3589,22.99461814454126,1150.51,0.32,151165.8,13039.03
C02582,Email,2024-02-11,21418,7288,34.02745354374825,4453,61.10043907793633,1937.88,0.44,119046.51,6043.13
C15680,Google Ads,2024-01-07,19812,19786,99.86876640419948,4318,21.82351157384009,468.88,0.11,154894.89,32935.08
C66895,Email,2024-02-22,19444,19261,99.05883563052869,4341,22.53777062457816,1468.32,0.34,168855.23,11399.89
C87118,Google Ads,2024-03-30,25367,4920,19.395277328813023,1516,30.8130081300813,1035.47,0.68,56570.14,5363.23
C77393,Google Ads,2024-03-01,48340,28175,58.28506412908564,11067,39.27950310559007,1425.12,0.13,111582.68,7729.7
C78413,Facebook,2024-02-25,28470,24896,87.44643484369512,6017,24.168541131105396,1291.84,0.21,149377.42,11463.15
C03658,Google Ads,2024-01-31,20636,14653,71.00697809653033,4470,30.50569849177643,1477.23,0.33,210274.43,14134.37
C79086,Google Ads,2024-01-12,36578,21660,59.21592213899065,4698,21.689750692520775,1151.21,0.25,214242.06,18510.16
C05890,Email,2024-03-22,5281,1619,30.657072524143153,1033,63.80481778875849,551.28,0.53,46305.15,8299.57
C12561,Google Ads,2024-03-10,46609,6263,13.437318972730589,317,5.061472137953057,1154.78,3.64,6326.94,447.89
C52553,Email,2024-03-11,5066,2327,45.93367548361626,1507,64.76149548775247,1066.27,0.71,68405.75,6315.42
C32837,Email,2024-03-26,23997,736,3.067050047922657,581,78.94021739130434,1324.16,2.28,16877.56,1174.59
C23837,Google Ads,2024-03-20,13361,1125,8.420028440984956,590,52.44444444444445,230.33,0.39,10213.78,4334.41
C09370,Facebook,2024-01-12,47788,21367,44.712061605423955,6234,29.17583189029812,337.21,0.05,304942.29,90330.97
C82574,Facebook,2024-02-09,45573,9468,20.775459153446118,242,2.5559780312632023,923.85,3.82,3031.87,228.18
C27439,Facebook,2024-01-05,40218,9461,23.52429260530111,1657,17.51400486206532,420.03,0.25,22411.26,5235.63
C87637,Facebook,2024-01-24,14193,8512,59.97322623828648,7703,90.49577067669173,990.66,0.13,158736.87,15923.35
C95304,Google Ads,2024-03-04,16899,16005,94.70974613882478,157,0.9809434551702592,1142.09,7.27,2671.56,133.92
C23991,Email,2024-02-09,46875,1986,4.236800000000001,480,24.169184290030213,1812.06,3.78,9312.69,413.93
C01954,Email,2024-01-03,26510,9197,34.69256884194644,5989,65.11906056322714,617.77,0.1,265122.01,42815.97
C01125,Google Ads,2024-03-04,44377,16337,36.81411542015008,11814,72.31437840484789,976.39,0.08,583229.66,59633.27
C18861,Email,2024-01-18,25408,22863,89.98346977329975,9669,42.291037921532606,692.12,0.07,469064.96,67672.2
C03690,Facebook,2024-01-02,41846,20292,48.492090044448695,20113,99.11787896708061,1395.18,0.07,863121.98,61764.56
C11990,Google Ads,2024-01-27,25510,12841,50.337122696981574,10736,83.60719570126938,1968.41,0.18,130912.4,6550.67
C41220,Google Ads,2024-02-03,22993,896,3.896838168138129,629,70.20089285714286,1214.19,1.93,15353.11,1164.47
C33097,Google Ads,2024-03-12,17517,6290,35.90797510989325,2372,37.710651828298886,245.48,0.1,96518.27,39218.18
C63250,Facebook,2024-01-04,13863,11972,86.35937387289908,796,6.648847310390912,1665.93,2.09,12330.35,640.15
C58838,Google Ads,2024-01-18,25963,25745,99.1603435658437,19052,74.00271897455816,739.05,0.04,343881.67,46430.23
C91452,Email,2024-03-02,36826,21438,58.21430511051974,2977,13.886556581770687,1425.3,0.48,37832.73,2554.37
C13321,Google Ads,2024-02-04,28731,21622,75.25669137865025,2217,10.253445564702618,609.72,0.28,85075.02,13853.13
C86601,Facebook,2024-02-03,32256,27129,84.10528273809523,16395,60.43348446312065,707.64,0.04,719018.65,101507.97
C25855,Email,2024-01-12,17008,7864,46.237064910630295,811,10.312817904374365,892.45,1.1,14980.4,1578.57
C32339,Google Ads,2024-02-13,10036,861,8.579115185332801,351,40.76655052264808,439.55,1.25,11913.74,2610.44
C28258,Email,2024-01-26,5978,5753,96.23619939779189,3128,54.37163219189988,989.91,0.32,44928.33,4438.63
C06209,Google Ads,2024-01-27,26808,7266,27.10384959713518,4500,61.93228736581338,1389.35,0.31,207365.66,14825.37
C07283,Facebook,2024-02-25,9677,7659,79.14642967861941,6141,80.18018018018019,950.41,0.15,65375.5,6778.66
C76088,Google Ads,2024-03-27,9262,2015,21.755560354135177,185,9.181141439205955,1099.62,5.94,2409.43,119.11
C86852,Facebook,2024-01-16,14597,3052,20.90840583681578,1911,62.61467889908256,271.86,0.14,81440.93,29856.94
C88244,Facebook,2024-03-20,8773,8079,92.08936509745811,6828,84.51541032305978,1212.7,0.18,195181.18,15994.76
C90952,Email,2024-02-15,15951,5129,32.15472384176541,25,0.48742444921037237,1994.05,79.76,485.13,-75.67
C14676,Facebook,2024-02-08,17159,11615,67.69042484993298,7853,67.61084804132588,1969.64,0.25,379353.1,19160.02
C43531,Email,2024-01-20,28498,15564,54.61435890237911,7151,45.94577229503983,408.19,0.06,177532.05,43392.5
C92949,Facebook,2024-01-13,29919,17258,57.682409171429526,2940,17.03557770309422,1679.61,0.57,90527.55,5289.8
C69368,Google Ads,2024-02-09,10470,6701,64.00191021967527,779,11.625130577525743,1525.31,1.96,28393.46,1761.49
C58574,Facebook,2024-01-25,33968,11330,33.354922279792746,1385,12.224183583406885,1777.22,1.28,16447.11,825.44
C60638,Google Ads,2024-03-05,42863,11663,27.209947973776917,10016,85.87841893166424,1417.67,0.14,111225.79,7745.68
C40591,Email,2024-02-07,23325,19801,84.89174705251875,18074,91.27821827180446,385.71,0.02,263435.91,68198.96
C09045,Facebook,2024-02-16,10368,10256,98.91975308641975,5232,51.014040561622465,1350.36,0.26,60513.0,4381.25
C72856,Google Ads,2024-03-31,28976,4082,14.087520706791828,181,4.434100930916218,1570.47,8.68,2962.14,88.61
C76470,Email,2024-03-15,37782,23322,61.727806892170875,3491,14.968699082411458,309.02,0.09,128449.37,41466.69
C39800,Facebook,2024-03-27,44204,1371,3.101529273368926,1150,83.88037928519329,1568.22,1.36,16814.59,972.21
C09754,Facebook,2024-02-29,15152,7601,50.164994720168956,1780,23.417971319563215,1977.21,1.11,84924.35,4195.16
C45046,Google Ads,2024-03-27,38984,29495,75.65924481838702,17383,58.935412781827424,1590.33,0.09,441925.65,27688.3
C53691,Google Ads,2024-02-28,25748,6321,24.549479571228833,1431,22.638822971048885,1419.15,0.99,60046.63,4131.17
C02201,Google Ads,2024-03-03,5836,2211,37.88553803975326,2111,95.47715965626413,728.58,0.35,79007.05,10743.98
C25383,Google Ads,2024-02-24,14467,9848,68.0721642358471,1557,15.810316815597075,496.17,0.32,30141.39,5974.81
C16909,Facebook,2024-03-01,34334,14044,40.904060115337565,6584,46.88123041868413,436.1,0.07,214344.82,49050.38
C57829,Google Ads,2024-01-16,33740,3332,9.87551867219917,2237,67.13685474189676,1052.55,0.47,85345.11,8008.41
C01958,Email,2024-03-26,13071,12271,93.87958075128147,4629,37.72308695297857,1687.24,0.36,206331.96,12128.96
C55036,Facebook,2024-02-18,29118,7018,24.101930077615222,5250,74.80763750356226,1782.08,0.34,82179.03,4511.41
C43859,Email,2024-03-03,19537,19137,97.95260275374929,12091,63.181271881695146,780.19,0.06,224805.21,28714.16
C68094,Email,2024-02-09,47118,19693,41.79506770236428,1066,5.413090946021429,1176.06,1.1,11576.16,884.32
C61745,Google Ads,2024-01-22,22000,3537,16.077272727272724,3281,92.7622278767317,317.3,0.1,61241.93,19200.95
C06742,Email,2024-01-21,20937,2086,9.963223002340355,177,8.485139022051774,1294.58,7.31,8256.92,537.81
C71099,Facebook,2024-03-30,13157,5141,39.074257049479364,4434,86.24781170978409,945.14,0.21,178939.81,18832.62
C27374,Facebook,2024-03-07,13945,4190,30.046611688777343,908,21.670644391408114,580.62,0.64,27108.64,4568.91
C57352,Facebook,2024-01-16,22170,13303,60.004510599909786,6990,52.54453882582876,815.03,0.12,203305.66,24844.56
C48479,Google Ads,2024-03-04,18993,628,3.3064813352287685,266,42.35668789808918,1771.86,6.66,10846.61,512.16
C11084,Facebook,2024-03-09,36563,12691,34.70995268440774,6939,54.67654243164447,969.78,0.14,340723.53,35034.11
C53437,Google Ads,2024-03-10,38766,7607,19.622865397513284,4096,53.845142631786516,1419.95,0.35,71038.22,4902.87
C77640,Google Ads,2024-02-11,18754,9007,48.027087554655004,2737,30.38747640723881,769.8,0.28,69342.83,8907.9
C02403,Facebook,2024-01-12,30909,26733,86.48937202756478,4689,17.540118954101672,556.1,0.12,183794.9,32950.69
C95549,Facebook,2024-02-21,17523,13289,75.83747075272498,6537,49.19106027541576,1899.42,0.29,317234.94,16601.67
C42216,Email,2024-01-31,38118,19731,51.76294663938297,3682,18.660990319801325,1873.32,0.51,119724.62,6291.04
C85584,Email,2024-03-27,47267,3160,6.685425349609664,2632,83.29113924050633,1084.66,0.41,73226.84,6651.13
C23658,Facebook,2024-02-29,9873,3501,35.46034639927073,1443,41.216795201371035,726.19,0.5,50515.2,6856.2
C48615,Facebook,2024-03-04,16981,4691,27.624992638831635,655,13.962907695587296,305.97,0.47,8534.93,2689.47
C96894,Email,2024-01-15,47473,21930,46.19467908074063,2701,12.316461468308255,363.32,0.13,65936.95,18048.45
C35090,Facebook,2024-03-26,29299,28314,96.63811051571726,9484,33.49579713216077,511.2,0.05,428321.89,83687.54
C75482,Email,2024-03-07,25482,17650,69.26457891845223,15972,90.4929178470255,429.44,0.03,270310.76,62844.94
C67660,Google Ads,2024-03-01,16218,14755,90.97915895918116,12391,83.97831243646222,1792.44,0.14,596077.26,33155.07
C61313,Facebook,2024-01-07,8409,6402,76.13271494826971,2806,43.83005310840362,1381.59,0.49,101994.9,7282.43
C24930,Google Ads,2024-03-18,45960,26348,57.32811140121845,8431,31.998633672385,637.47,0.08,88549.43,13790.76
C19851,Google Ads,2024-03-31,38676,27242,70.43644637501293,14199,52.121723808824605,992.21,0.07,682603.99,68696.32
C63176,Google Ads,2024-03-07,44469,24540,55.18451055791675,13839,56.39364303178485,881.65,0.06,434645.57,49199.11
C28827,Email,2024-03-10,35360,14443,40.845588235294116,5161,35.733573357335736,472.87,0.09,69719.54,14643.91
C17926,Email,2024-02-23,32780,8488,25.893837705918244,1049,12.358623939679546,1411.96,1.35,12703.76,799.73
C83702,Google Ads,2024-02-08,9260,4476,48.336933045356375,3823,85.41108132260948,1903.55,0.5,78754.46,4037.24
C75966,Google Ads,2024-02-26,24578,11954,48.636992432256484,10996,91.98594612681947,840.67,0.08,316406.85,37537.46
C86651,Email,2024-01-18,25074,14125,56.33325356943447,665,4.707964601769912,1582.56,2.38,32753.64,1969.66
C43089,Facebook,2024-01-03,12237,8184,66.87913704339299,6045,73.86363636363636,359.2,0.06,243913.22,67804.57
C78326,Facebook,2024-02-09,45577,4383,9.616692630054633,2733,62.35455167693361,1277.69,0.47,75456.22,5805.68
C46600,Facebook,2024-02-03,22521,1643,7.295413169930287,1570,95.55690809494827,687.07,0.44,57081.89,8208.02
C42671,Email,2024-01-23,48985,14378,29.351842400734917,2686,18.681318681318682,741.6,0.28,58504.65,7788.98
C66371,Email,2024-01-26,15864,15603,98.35476550680787,4758,30.49413574312632,1209.63,0.25,114505.55,9366.16
C26528,Facebook,2024-03-22,43437,17038,39.22462416833575,3498,20.53057870642094,1499.3,0.43,162713.19,10752.61
C76618,Facebook,2024-03-22,6282,980,15.60012734797835,935,95.40816326530613,1040.74,1.11,34128.44,3179.25
C56658,Facebook,2024-03-27,45008,37396,83.08745111980093,5186,13.86779334688202,663.15,0.13,136495.77,20482.94
C86884,Email,2024-01-21,8228,5798,70.46669907632474,2700,46.567781993790966,1695.36,0.63,65225.6,3747.3
C39461,Email,2024-03-12,6024,6020,99.933598937583,1059,17.591362126245848,302.59,0.29,30019.17,9820.74
C93323,Facebook,2024-03-24,16779,4441,26.467608319923713,3189,71.80815131727088,461.73,0.14,113260.91,24429.68
C99260,Google Ads,2024-03-24,10909,10835,99.32166101384178,8368,77.23119520073834,1056.6,0.13,111884.25,10489.08
C39116,Email,2024-03-06,48031,34070,70.93335554121296,25773,75.64719694746111,1757.28,0.07,583144.34,33084.49
C15775,Google Ads,2024-02-15,9606,7198,74.93233395794296,1213,16.85190330647402,1721.79,1.42,25917.79,1405.28
C84335,Google Ads,2024-02-12,28905,18664,64.57014357377616,15787,84.58529789969995,896.97,0.06,394382.84,43868.34
C99909,Email,2024-03-16,24710,22814,92.32699312019426,10610,46.50653107740861,1119.48,0.11,450883.29,40176.14
C10170,Email,2024-01-22,40953,30546,74.58794227529118,27645,90.50284816342565,652.7,0.02,436292.99,66744.34
C76226,Google Ads,2024-02-03,25452,8091,31.78925035360679,4822,59.597083178840684,761.97,0.16,158621.29,20717.26
C01868,Google Ads,2024-01-20,43731,7256,16.592348677139785,5405,74.49007717750827,1264.67,0.23,101175.43,7900.14
C64020,Facebook,2024-03-26,36838,9216,25.01764482328031,4213,45.71397569444444,1892.81,0.45,75077.08,3866.44
C53526,Facebook,2024-01-13,44509,6242,14.024129951245815,2263,36.2544056392182,681.91,0.3,107314.53,15637.35
C55406,Email,2024-01-05,35946,28357,78.88777610860735,12724,44.870755016398064,1992.99,0.16,132098.74,6528.17
C87555,Facebook,2024-01-27,37800,736,1.9470899470899472,728,98.91304347826086,235.05,0.32,21421.46,9013.58
C22028,Email,2024-02-09,44433,14549,32.74368149798573,6803,46.75922743831191,295.94,0.04,173782.18,58622.1
C03981,Facebook,2024-03-30,44707,5870,13.129934909521998,4799,81.75468483816014,424.84,0.09,225735.52,53034.24
C15005,Google Ads,2024-02-22,36423,34440,94.55563792109382,12555,36.454703832752614,1493.0,0.12,534006.44,35667.34
C49362,Email,2024-02-18,11102,8206,73.91460998018376,5557,67.71874238362174,801.22,0.14,169995.66,21117.1
C46267,Email,2024-02-26,40848,21475,52.57295338817079,20021,93.22933643771827,813.47,0.04,359617.04,44107.78
C46486,Facebook,2024-02-21,33777,28098,83.18678390620836,2437,8.673215175457328,529.21,0.22,95686.59,17981.02
C48624,Email,2024-03-07,25603,4433,17.314377221419363,3248,73.26866681705391,1589.64,0.49,64713.98,3970.98
C76848,Facebook,2024-02-02,46227,10856,23.4841110173708,10308,94.95210022107591,240.05,0.02,478264.48,199135.36
C01662,Facebook,2024-02-13,22063,14956,67.78769886234873,13821,92.41107247927253,1206.16,0.09,547198.37,45266.98
C47388,Email,2024-03-15,15819,11082,70.05499715531955,10513,94.86554773506587,1903.26,0.18,286168.95,14935.73
C81729,Email,2024-03-07,9002,7042,78.22706065318819,2173,30.857710877591593,1200.94,0.55,73170.15,5992.74
C98156,Facebook,2024-01-01,28598,26309,91.99594377229177,24876,94.55319472423885,515.78,0.02,743884.07,144125.07
C01566,Google Ads,2024-02-28,27456,11463,41.75043706293706,7310,63.77039169501876,1116.77,0.15,254276.48,22668.92
C18664,Facebook,2024-02-14,38130,23241,60.95200629425649,9829,42.29163977453638,1859.79,0.19,140619.11,7461.02
C12614,Facebook,2024-02-11,45344,41447,91.40569865913902,40778,98.385890414264,611.34,0.01,1891051.79,309228.98
C75363,Email,2024-03-24,10083,9052,89.77486859069721,5649,62.406098099867435,1786.74,0.32,253038.94,14062.05
C40028,Google Ads,2024-03-13,9146,7457,81.53291056199431,3747,50.248089043851415,1719.39,0.46,112959.66,6469.75
C81151,Email,2024-02-15,26540,2362,8.899773926149209,183,7.7476714648602885,1182.11,6.46,6536.41,452.94
C36185,Email,2024-03-21,31102,6293,20.233425503183074,308,4.894327030033371,1317.76,4.28,15270.4,1058.81
C97327,Email,2024-01-19,17927,12147,67.75813019467843,10492,86.37523668395488,1281.43,0.12,347682.32,27032.37
C00576,Google Ads,2024-03-24,39500,31807,80.5240506329114,25971,81.65183764580124,1239.79,0.05,675814.98,54410.44
C96879,Facebook,2024-02-25,32183,24474,76.04635987943945,22188,90.65947536160823,1989.87,0.09,978343.94,49066.22
C34422,Facebook,2024-02-29,46460,23551,50.690916917778736,21401,90.87087597129634,399.72,0.02,953957.1,238556.33
C70844,Email,2024-02-09,8429,1192,14.141653814212837,1177,98.74161073825503,1220.16,1.04,41361.72,3289.86
C67073,Google Ads,2024-02-15,10841,4397,40.55898902315285,2670,60.723220377530126,937.54,0.35,39674.68,4131.79
C27603,Facebook,2024-03-09,6539,4757,72.74812662486619,3919,82.38385537103217,1709.47,0.44,185571.5,10755.5
C43617,Email,2024-01-15,10755,9630,89.5397489539749,2191,22.751817237798548,1251.27,0.57,39365.88,3046.07
C38048,Email,2024-02-11,23482,15832,67.42185503790137,1832,11.571500757958566,1262.32,0.69,40008.86,3069.47
C27935,Facebook,2024-03-08,10800,3507,32.47222222222222,1443,41.14627887082977,1415.39,0.98,30763.92,2073.53
C79605,Google Ads,2024-02-13,24128,14888,61.704244031830235,12376,83.12735088662009,1281.94,0.1,475851.76,37019.66
C53385,Facebook,2024-03-26,34672,2952,8.51407475772958,2322,78.65853658536585,617.78,0.27,105512.56,16979.31
C63616,Email,2024-02-14,20952,15676,74.81863306605575,7435,47.429191120183724,1727.46,0.23,268302.84,15431.64
C24385,Email,2024-01-15,24842,17992,72.42573061750261,9537,53.00689195197865,1513.04,0.16,179636.22,11772.54
C16502,Google Ads,2024-03-10,27203,12053,44.30761313090468,216,1.7920849581017175,1316.15,6.09,3131.81,137.95
